loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,loan_status,forty_plus_indicator,credit_age
35000.0,MORTGAGE,150000.0,2.88,0.1433,0.0,0,Over Forty,6896
8000.0,RENT,30000.0,7.28,0.158,0.0,0,Over Forty,5496
4000.0,RENT,44260.0,18.79,0.1433,0.0,0,Under Forty,7535
19500.0,OWN,75000.0,21.66,0.1777,0.0,0,Under Forty,6804
35000.0,MORTGAGE,145000.0,10.14,0.1629,0.0,0,Under Forty,11187
7925.0,OWN,58303.0,28.99,0.1114,0.0,0,Under Forty,9271
1800.0,RENT,23000.0,19.51,0.2198,0.0,0,Under Forty,7627
22000.0,MORTGAGE,75000.0,20.83,0.1433,0.0,0,Under Forty,7719
10000.0,RENT,37000.0,20.24,0.1629,0.0,0,Over Forty,10791
15825.0,MORTGAGE,60000.0,12.48,0.1114,0.0,0,Under Forty,8844
6500.0,RENT,22300.0,15.9,0.1727,0.0,1,Under Forty,18158
9450.0,MORTGAGE,38196.0,25.01,0.1629,0.0,1,Under Forty,10883
8000.0,RENT,55000.0,5.59,0.1433,0.0,0,Under Forty,6684
35000.0,RENT,180000.0,29.29,0.1777,0.0,1,Under Forty,9848
4050.0,RENT,109272.0,28.72,0.1905,0.0,0,Over Forty,12770
14000.0,OWN,94969.0,28.76,0.1114,0.0,0,Over Forty,7353
10575.0,MORTGAGE,104000.0,28.56,0.1777,0.0,0,Over Forty,7596
8000.0,MORTGAGE,55000.0,22.39,0.0603,0.0,0,Under Forty,7627
10000.0,MORTGAGE,55000.0,16.49,0.1114,0.0,0,Under Forty,8145
27400.0,MORTGAGE,101000.0,11.76,0.1629,0.0,0,Under Forty,6957
6000.0,MORTGAGE,87000.0,10.59,0.1433,0.0,0,Over Forty,10641
9500.0,RENT,36000.0,32.3,0.12119999999999999,0.0,0,Under Forty,7961
35000.0,MORTGAGE,120000.0,17.7,0.1777,0.0,0,Over Forty,8326
8000.0,MORTGAGE,42000.0,14.66,0.158,0.0,0,Under Forty,4797
28000.0,RENT,200000.0,19.17,0.158,0.0,0,Under Forty,9180
12950.0,MORTGAGE,110000.0,7.01,0.1114,0.0,0,Under Forty,8814
15000.0,MORTGAGE,125000.0,9.47,0.08900000000000001,0.0,0,Under Forty,9757
6000.0,RENT,45000.0,8.07,0.158,0.0,0,Under Forty,6319
19500.0,RENT,65000.0,14.92,0.1409,0.0,0,Over Forty,6531
10000.0,RENT,100000.0,19.6,0.1311,0.0,0,Under Forty,13501
4000.0,RENT,33000.0,3.96,0.21,0.0,0,Under Forty,5769
3500.0,RENT,41000.0,31.46,0.1972,0.0,1,Over Forty,8571
9800.0,RENT,39896.0,21.67,0.158,0.0,1,Under Forty,5374
7375.0,RENT,58000.0,18.09,0.1531,0.0,0,Over Forty,8296
16000.0,RENT,50000.0,14.32,0.1114,0.0,0,Under Forty,7749
8500.0,MORTGAGE,58000.0,24.21,0.1777,0.0,1,Under Forty,6835
10000.0,MORTGAGE,35000.0,20.33,0.158,0.0,0,Under Forty,10122
14400.0,MORTGAGE,60000.0,23.4,0.12119999999999999,0.0,0,Under Forty,5527
15000.0,RENT,85000.0,11.21,0.1905,0.0,0,Under Forty,7596
16000.0,RENT,45000.0,25.6,0.1875,0.0,0,Under Forty,4247
10000.0,MORTGAGE,72000.0,19.05,0.0603,0.0,0,Over Forty,9302
8000.0,RENT,51250.0,21.26,0.1311,0.0,0,Under Forty,7230
24175.0,MORTGAGE,120000.0,9.09,0.12119999999999999,0.0,0,Under Forty,11493
5000.0,OWN,67000.0,15.35,0.1629,0.0,0,Under Forty,15297
20950.0,RENT,50000.0,27.84,0.1777,0.0,0,Under Forty,6043
11500.0,RENT,85000.0,17.11,0.1531,0.0,1,Under Forty,5769
7850.0,RENT,44000.0,29.53,0.1311,0.0,1,Under Forty,7657
14125.0,RENT,60000.0,13.88,0.1531,0.0,1,Over Forty,6653
15000.0,OWN,79000.0,24.5,0.1016,0.0,0,Under Forty,8630
6000.0,RENT,25000.0,9.89,0.1972,0.0,0,Under Forty,7566
4950.0,RENT,18000.0,29.8,0.22949999999999998,0.0,0,Under Forty,5769
20000.0,RENT,88000.0,12.72,0.12119999999999999,0.0,0,Over Forty,5953
9600.0,RENT,36067.0,26.35,0.1727,0.0,1,Under Forty,5677
28000.0,MORTGAGE,131000.0,12.49,0.1114,0.0,0,Over Forty,10883
11500.0,RENT,35000.0,31.82,0.1311,0.0,0,Under Forty,5131
7200.0,RENT,45000.0,17.68,0.1531,0.0,0,Over Forty,6408
8300.0,MORTGAGE,46000.0,20.01,0.12119999999999999,0.0,1,Under Forty,6773
12800.0,MORTGAGE,105000.0,23.77,0.079,0.0,0,Under Forty,8234
8875.0,MORTGAGE,35000.0,28.39,0.18489999999999998,0.0,0,Under Forty,9971
19200.0,RENT,55000.0,8.71,0.1905,0.0,0,Over Forty,6531
6500.0,MORTGAGE,58000.0,11.83,0.08900000000000001,0.0,0,Under Forty,4035
20000.0,MORTGAGE,55000.0,29.63,0.1114,0.0,0,Under Forty,6714
24000.0,OWN,115000.0,19.65,0.08900000000000001,0.0,0,Over Forty,8661
2500.0,MORTGAGE,131000.0,23.85,0.0762,0.0,0,Under Forty,7749
6250.0,RENT,58000.0,17.13,0.1727,0.0,0,Under Forty,6865
20000.0,RENT,80000.0,16.8,0.12119999999999999,0.0,0,Under Forty,7780
16475.0,RENT,37364.0,17.95,0.18489999999999998,0.0,0,Over Forty,9422
6725.0,MORTGAGE,55000.0,18.7,0.08900000000000001,0.0,0,Under Forty,7535
15000.0,MORTGAGE,118000.0,8.68,0.12119999999999999,0.0,0,Under Forty,5374
21000.0,MORTGAGE,150000.0,12.54,0.08900000000000001,0.0,0,Under Forty,9483
15000.0,RENT,53000.0,17.57,0.1311,0.0,1,Over Forty,7018
12000.0,MORTGAGE,110000.0,9.52,0.0603,0.0,0,Under Forty,5830
30000.0,RENT,185000.0,11.19,0.12119999999999999,0.0,0,Under Forty,7627
15850.0,MORTGAGE,50185.0,20.66,0.1114,0.0,0,Under Forty,10457
10000.0,RENT,65000.0,24.18,0.1311,0.0,0,Over Forty,16210
15000.0,RENT,86000.0,14.62,0.1905,0.0,1,Under Forty,11644
5600.0,RENT,62000.0,21.43,0.1875,0.0,0,Under Forty,5708
35000.0,RENT,102000.0,19.51,0.1629,0.0,0,Under Forty,6804
2400.0,MORTGAGE,60000.0,9.76,0.0762,0.0,0,Under Forty,7383
6000.0,RENT,52000.0,8.88,0.1433,0.0,0,Under Forty,6896
24000.0,MORTGAGE,140000.0,19.29,0.079,0.0,0,Over Forty,7931
8000.0,MORTGAGE,78000.0,24.45,0.1972,0.0,1,Over Forty,7900
22750.0,RENT,52219.0,23.26,0.12119999999999999,0.0,0,Over Forty,9422
28000.0,RENT,70000.0,12.18,0.1433,0.0,0,Under Forty,10853
21000.0,RENT,200000.0,0.36,0.0603,0.0,0,Under Forty,4797
15000.0,MORTGAGE,90000.0,17.49,0.1114,0.0,0,Over Forty,8114
16000.0,MORTGAGE,82690.0,19.24,0.1016,0.0,0,Under Forty,9180
3400.0,RENT,54000.0,9.71,0.1409,0.0,0,Under Forty,5192
15000.0,RENT,49680.0,16.59,0.12119999999999999,0.0,0,Under Forty,7566
10000.0,MORTGAGE,60000.0,3.76,0.1311,0.0,0,Under Forty,4216
12000.0,MORTGAGE,42000.0,23.32,0.1433,0.0,0,Under Forty,4735
9600.0,MORTGAGE,96000.0,2.85,0.1016,0.0,0,Under Forty,14901
12000.0,MORTGAGE,72481.0,22.93,0.08900000000000001,0.0,0,Over Forty,11218
32350.0,MORTGAGE,72000.0,32.18,0.1531,0.0,0,Under Forty,11218
3000.0,RENT,60000.0,7.5,0.1777,0.0,1,Under Forty,7475
10800.0,MORTGAGE,103200.0,17.65,0.1311,0.0,0,Under Forty,8936
17625.0,RENT,40000.0,25.65,0.12119999999999999,0.0,1,Over Forty,5253
20000.0,MORTGAGE,100000.0,18.46,0.1311,0.0,0,Under Forty,7931
12000.0,RENT,106000.0,5.3,0.1433,0.0,0,Over Forty,5739
20500.0,RENT,47000.0,27.34,0.1531,0.0,0,Under Forty,8540
8500.0,RENT,40000.0,11.18,0.158,0.0,0,Under Forty,6196
15000.0,RENT,75400.0,14.16,0.08900000000000001,0.0,0,Under Forty,5892
10000.0,RENT,90000.0,22.99,0.1629,0.0,0,Under Forty,7566
21000.0,RENT,89500.0,21.57,0.0762,0.0,0,Under Forty,8996
6000.0,RENT,45000.0,6.88,0.1531,0.0,0,Under Forty,3882
9600.0,RENT,50000.0,29.71,0.1972,0.0,0,Under Forty,5435
15000.0,RENT,62000.0,19.99,0.1409,0.0,0,Under Forty,7138
2000.0,RENT,45000.0,19.6,0.1531,0.0,0,Under Forty,7504
21000.0,MORTGAGE,134000.0,12.91,0.08900000000000001,0.0,0,Over Forty,12375
11500.0,OWN,35000.0,23.03,0.18489999999999998,0.0,0,Under Forty,9695
15000.0,RENT,60000.0,29.24,0.1114,0.0,0,Under Forty,6561
15000.0,RENT,150000.0,9.64,0.1114,0.0,0,Under Forty,8510
10000.0,RENT,50000.0,17.86,0.158,0.0,0,Under Forty,6957
12000.0,RENT,48300.0,17.37,0.08900000000000001,0.0,0,Under Forty,13440
9000.0,RENT,66000.0,15.2,0.1531,0.0,0,Under Forty,6349
4500.0,MORTGAGE,31500.0,31.24,0.18489999999999998,0.0,0,Under Forty,8145
20000.0,MORTGAGE,178000.0,12.88,0.0762,0.0,0,Under Forty,8661
10000.0,RENT,117000.0,4.77,0.1311,0.0,0,Under Forty,6439
14000.0,MORTGAGE,95000.0,7.93,0.1016,0.0,0,Under Forty,7719
12175.0,OWN,35000.0,14.43,0.1727,0.0,0,Under Forty,6896
6000.0,RENT,39000.0,4.06,0.1905,0.0,0,Under Forty,6531
4200.0,RENT,70000.0,17.42,0.1311,0.0,0,Over Forty,7291
8000.0,RENT,52000.0,22.41,0.12119999999999999,0.0,0,Over Forty,6319
10000.0,RENT,65000.0,4.65,0.20489999999999997,0.0,0,Under Forty,7688
2000.0,MORTGAGE,40000.0,16.53,0.1727,0.0,0,Under Forty,14566
6250.0,RENT,50000.0,16.49,0.21,0.0,0,Over Forty,7900
8000.0,MORTGAGE,46000.0,9.7,0.0603,0.0,0,Over Forty,9606
11500.0,RENT,35000.0,23.1,0.1311,0.0,0,Under Forty,7841
15000.0,RENT,110000.0,11.48,0.08900000000000001,0.0,0,Under Forty,6135
20000.0,RENT,77500.0,11.69,0.1727,0.0,0,Over Forty,9940
20000.0,RENT,79000.0,7.0,0.1875,0.0,1,Over Forty,8084
20000.0,MORTGAGE,176000.0,6.65,0.0603,0.0,0,Under Forty,10610
7000.0,RENT,175000.0,7.02,0.1629,0.0,0,Under Forty,12648
10000.0,MORTGAGE,140000.0,17.23,0.08900000000000001,0.0,0,Under Forty,8326
15000.0,MORTGAGE,78474.0,11.79,0.1114,0.0,0,Under Forty,12102
15000.0,MORTGAGE,81752.0,18.85,0.1114,0.0,0,Under Forty,10091
6000.0,RENT,76000.0,11.37,0.1972,0.0,0,Under Forty,7688
7025.0,RENT,25000.0,24.77,0.1531,0.0,0,Under Forty,6349
18000.0,RENT,65000.0,7.99,0.1629,0.0,0,Under Forty,5861
14075.0,MORTGAGE,65000.0,8.92,0.1114,0.0,0,Under Forty,5192
12000.0,MORTGAGE,84000.0,13.26,0.08900000000000001,0.0,0,Over Forty,8814
20000.0,RENT,91500.0,29.0,0.1114,0.0,0,Under Forty,6531
19550.0,RENT,78000.0,13.52,0.1114,0.0,0,Under Forty,7353
7000.0,MORTGAGE,27000.0,34.27,0.1777,0.0,0,Under Forty,7383
9500.0,MORTGAGE,85000.0,21.73,0.08900000000000001,0.0,0,Over Forty,13989
35000.0,RENT,130000.0,9.99,0.1727,0.0,0,Under Forty,7383
8000.0,MORTGAGE,125000.0,13.05,0.12119999999999999,0.0,0,Over Forty,7657
24000.0,MORTGAGE,66000.0,24.34,0.08900000000000001,0.0,0,Under Forty,9848
7800.0,RENT,50000.0,8.87,0.1114,0.0,0,Under Forty,5465
5000.0,RENT,53000.0,21.37,0.1972,0.0,1,Under Forty,12071
12500.0,RENT,40000.0,27.6,0.12119999999999999,0.0,1,Over Forty,9118
12800.0,RENT,60000.0,23.28,0.1531,0.0,0,Under Forty,5557
26500.0,MORTGAGE,62244.0,29.36,0.1777,0.0,0,Under Forty,9422
4000.0,RENT,28000.0,9.69,0.1875,0.0,1,Under Forty,4919
10000.0,MORTGAGE,88000.0,12.27,0.12119999999999999,0.0,0,Under Forty,7261
21000.0,MORTGAGE,80000.0,30.08,0.08900000000000001,0.0,0,Under Forty,9910
15000.0,MORTGAGE,100000.0,4.75,0.1016,0.0,0,Under Forty,7596
11000.0,RENT,41545.0,13.17,0.1409,0.0,0,Under Forty,7018
5000.0,RENT,75000.0,12.03,0.158,0.0,0,Under Forty,7383
5000.0,OWN,17280.0,12.85,0.1972,0.0,1,Under Forty,7535
20000.0,RENT,110000.0,17.07,0.08900000000000001,0.0,0,Over Forty,8905
12000.0,MORTGAGE,104000.0,6.42,0.1114,0.0,0,Under Forty,6745
21000.0,MORTGAGE,121392.0,19.53,0.0662,0.0,0,Over Forty,9027
5950.0,RENT,110000.0,19.08,0.08900000000000001,0.0,0,Over Forty,8599
18000.0,RENT,40000.0,34.05,0.12119999999999999,0.0,0,Under Forty,8022
20000.0,MORTGAGE,65000.0,12.78,0.1114,0.0,0,Under Forty,8357
35000.0,MORTGAGE,130000.0,22.98,0.12119999999999999,0.0,0,Under Forty,13471
19500.0,RENT,55000.0,26.25,0.1311,0.0,0,Under Forty,5404
25975.0,MORTGAGE,58500.0,24.76,0.18489999999999998,0.0,0,Under Forty,6592
18000.0,RENT,64000.0,19.74,0.1875,0.0,0,Over Forty,5800
12000.0,RENT,50000.0,29.14,0.158,0.0,1,Under Forty,7596
20000.0,MORTGAGE,95000.0,13.54,0.0603,0.0,0,Over Forty,7657
9575.0,RENT,83598.0,9.04,0.1114,0.0,0,Under Forty,7810
11900.0,MORTGAGE,74400.0,16.9,0.12119999999999999,0.0,0,Under Forty,6773
5675.0,RENT,30000.0,8.76,0.1629,0.0,0,Under Forty,4339
12000.0,RENT,102000.0,17.59,0.18489999999999998,0.0,0,Under Forty,10457
1000.0,MORTGAGE,36000.0,14.03,0.23629999999999998,0.0,0,Under Forty,7444
13500.0,MORTGAGE,220000.0,4.43,0.1114,0.0,0,Under Forty,7900
35000.0,RENT,104500.0,28.55,0.158,1.0,0,Under Forty,6926
12000.0,MORTGAGE,93000.0,8.74,0.08900000000000001,0.0,0,Over Forty,9483
2800.0,MORTGAGE,32000.0,17.03,0.1727,0.0,0,Over Forty,11887
11000.0,MORTGAGE,60000.0,12.82,0.1531,0.0,0,Over Forty,9057
9600.0,MORTGAGE,85000.0,13.45,0.1433,0.0,0,Under Forty,9514
6000.0,RENT,44200.0,15.18,0.1777,0.0,0,Under Forty,12344
24000.0,MORTGAGE,155000.0,20.89,0.079,0.0,0,Over Forty,10244
3600.0,MORTGAGE,77600.0,17.4,0.1531,0.0,0,Under Forty,6988
25000.0,MORTGAGE,140000.0,11.19,0.1905,0.0,0,Over Forty,14627
20000.0,MORTGAGE,136000.0,6.44,0.0762,0.0,0,Under Forty,11067
25000.0,RENT,77964.0,21.46,0.1905,0.0,1,Under Forty,6865
6000.0,MORTGAGE,188000.0,9.04,0.08900000000000001,0.0,0,Over Forty,9271
10000.0,RENT,30000.0,18.12,0.1875,0.0,0,Under Forty,4674
20000.0,RENT,57000.0,27.87,0.1629,0.0,1,Under Forty,7079
13300.0,MORTGAGE,70000.0,5.25,0.1311,0.0,0,Under Forty,6653
10000.0,RENT,38000.0,9.98,0.1777,0.0,0,Under Forty,6745
5000.0,RENT,64500.0,5.42,0.158,0.0,0,Under Forty,4308
10000.0,RENT,29000.0,6.5,0.1433,0.0,0,Under Forty,5343
15000.0,RENT,82000.0,14.43,0.079,0.0,0,Under Forty,7566
3000.0,RENT,62450.0,6.67,0.18489999999999998,0.0,0,Over Forty,5404
18200.0,RENT,55000.0,6.66,0.12119999999999999,0.0,0,Under Forty,5830
20000.0,MORTGAGE,140000.0,10.92,0.0662,0.0,0,Under Forty,11097
4950.0,RENT,45953.0,14.91,0.18489999999999998,0.0,1,Under Forty,6408
12000.0,RENT,44000.0,3.33,0.1531,0.0,0,Over Forty,7414
8000.0,RENT,50000.0,12.36,0.1727,0.0,0,Under Forty,4705
8000.0,RENT,50000.0,16.48,0.1311,0.0,0,Under Forty,7169
18000.0,RENT,110000.0,20.79,0.1114,0.0,0,Under Forty,9879
12000.0,MORTGAGE,68000.0,23.8,0.1875,0.0,0,Under Forty,7596
4000.0,RENT,23000.0,25.1,0.1727,0.0,0,Under Forty,7079
5000.0,RENT,45000.0,20.83,0.08900000000000001,0.0,0,Under Forty,7535
21725.0,MORTGAGE,92868.0,26.99,0.079,0.0,0,Under Forty,12923
10500.0,MORTGAGE,118000.0,25.23,0.1114,0.0,0,Under Forty,9787
15000.0,RENT,38000.0,34.58,0.1114,0.0,0,Under Forty,6043
20000.0,MORTGAGE,77000.0,11.43,0.0603,0.0,0,Over Forty,9057
5000.0,RENT,84480.0,14.87,0.08900000000000001,0.0,0,Over Forty,9422
5500.0,RENT,60000.0,4.49,0.1727,0.0,0,Under Forty,9667
1600.0,RENT,28000.0,16.16,0.1875,0.0,0,Over Forty,7414
25200.0,MORTGAGE,111000.0,17.75,0.1727,0.0,1,Under Forty,7475
2400.0,OWN,52000.0,18.72,0.1629,0.0,0,Over Forty,9027
4950.0,RENT,20100.0,11.0,0.1433,0.0,0,Under Forty,4369
10000.0,RENT,94464.0,11.95,0.18489999999999998,0.0,0,Over Forty,7566
11500.0,RENT,62400.0,17.19,0.1727,0.0,0,Under Forty,6835
10000.0,RENT,50000.0,16.82,0.1905,0.0,1,Over Forty,8022
10000.0,MORTGAGE,58000.0,14.52,0.0662,0.0,0,Under Forty,6988
3500.0,MORTGAGE,55000.0,19.2,0.1311,0.0,0,Under Forty,13471
3800.0,MORTGAGE,52000.0,15.74,0.158,0.0,0,Over Forty,12193
20000.0,RENT,145000.0,11.46,0.1114,0.0,0,Under Forty,11674
11200.0,MORTGAGE,33900.0,5.63,0.1311,0.0,0,Under Forty,6408
8325.0,MORTGAGE,25000.0,33.84,0.1433,0.0,0,Under Forty,6653
9450.0,RENT,70000.0,13.36,0.1114,0.0,0,Under Forty,5953
8000.0,MORTGAGE,45000.0,10.27,0.1727,0.0,0,Under Forty,9695
24000.0,MORTGAGE,126000.0,7.89,0.12119999999999999,0.0,0,Over Forty,13958
18075.0,MORTGAGE,41000.0,20.9,0.1629,0.0,1,Under Forty,11279
12000.0,RENT,64120.0,19.56,0.1531,0.0,0,Under Forty,13044
9600.0,RENT,50000.0,11.95,0.158,0.0,0,Under Forty,8084
24250.0,MORTGAGE,110000.0,2.11,0.08900000000000001,0.0,0,Under Forty,7596
10000.0,MORTGAGE,46548.0,16.89,0.1875,0.0,0,Under Forty,9361
20000.0,MORTGAGE,76000.0,18.75,0.0762,0.0,0,Under Forty,7261
12700.0,RENT,50000.0,9.14,0.1531,0.0,0,Under Forty,7230
21000.0,MORTGAGE,95000.0,22.71,0.08900000000000001,0.0,0,Under Forty,8479
15000.0,RENT,45000.0,10.59,0.18489999999999998,0.0,0,Under Forty,5312
14000.0,MORTGAGE,40000.0,13.5,0.1433,0.0,0,Under Forty,9088
18000.0,MORTGAGE,90000.0,24.5,0.1016,0.0,0,Over Forty,8936
17000.0,MORTGAGE,88000.0,19.54,0.1311,0.0,0,Over Forty,7110
7000.0,RENT,29000.0,33.52,0.1531,0.0,0,Under Forty,5009
12250.0,OWN,35000.0,22.35,0.1727,0.0,1,Under Forty,8599
35000.0,RENT,114999.0,18.73,0.18489999999999998,0.0,1,Under Forty,6835
11500.0,RENT,33000.0,33.64,0.1727,0.0,1,Under Forty,10152
9600.0,RENT,90000.0,27.12,0.1629,0.0,0,Under Forty,6623
10000.0,MORTGAGE,48000.0,6.08,0.12119999999999999,0.0,0,Over Forty,10275
16000.0,RENT,49000.0,20.2,0.12119999999999999,0.0,0,Over Forty,12832
11700.0,RENT,35036.16,10.96,0.1629,0.0,0,Under Forty,4431
10625.0,RENT,52000.0,11.96,0.1531,0.0,0,Under Forty,7200
18000.0,RENT,90000.0,24.61,0.2198,0.0,0,Under Forty,12467
20000.0,OWN,64000.0,27.59,0.1727,0.0,0,Under Forty,6926
15000.0,MORTGAGE,68000.0,9.83,0.1114,0.0,0,Under Forty,7110
7500.0,RENT,80000.0,9.36,0.08900000000000001,0.0,1,Over Forty,11493
18225.0,RENT,150000.0,2.28,0.1875,0.0,0,Under Forty,10732
18000.0,RENT,115000.0,19.71,0.1433,0.0,0,Under Forty,6865
8400.0,RENT,120000.0,29.56,0.12119999999999999,0.0,0,Over Forty,10457
5000.0,RENT,37000.0,13.18,0.12119999999999999,0.0,0,Under Forty,5223
11000.0,OWN,45000.0,8.08,0.1531,0.0,0,Under Forty,5649
18000.0,RENT,45000.0,21.63,0.1777,0.0,0,Under Forty,5953
14000.0,OWN,52000.0,26.31,0.1114,0.0,1,Over Forty,11644
16000.0,RENT,73700.0,23.14,0.1016,0.0,0,Over Forty,12163
7000.0,RENT,43000.0,14.15,0.1727,0.0,0,Under Forty,4582
12000.0,MORTGAGE,100000.0,20.06,0.0762,0.0,0,Under Forty,5162
18000.0,MORTGAGE,56000.0,23.61,0.1905,0.0,0,Under Forty,6804
15000.0,RENT,73000.0,18.43,0.08900000000000001,0.0,0,Over Forty,10152
11500.0,RENT,100000.0,0.3,0.12119999999999999,0.0,0,Under Forty,4157
30000.0,OWN,127640.84,8.22,0.08900000000000001,0.0,0,Under Forty,12040
10000.0,RENT,41000.0,24.47,0.1727,0.0,0,Under Forty,7992
24600.0,RENT,94000.0,16.35,0.0603,0.0,0,Over Forty,8145
7600.0,MORTGAGE,46950.0,5.32,0.1114,0.0,0,Under Forty,7353
15000.0,MORTGAGE,45000.0,9.97,0.0762,0.0,0,Under Forty,8752
12375.0,MORTGAGE,90000.0,25.35,0.1114,0.0,0,Under Forty,5892
28000.0,MORTGAGE,90000.0,25.24,0.0762,0.0,0,Under Forty,9848
25000.0,MORTGAGE,86000.0,33.43,0.1016,0.0,0,Over Forty,9057
21200.0,RENT,60000.0,14.31,0.1972,0.0,1,Over Forty,8510
12000.0,RENT,57817.0,15.57,0.1114,0.0,0,Over Forty,7169
18250.0,RENT,41496.0,23.71,0.1016,0.0,0,Under Forty,5892
28000.0,MORTGAGE,125000.0,3.29,0.079,0.0,0,Under Forty,9422
5400.0,MORTGAGE,62000.0,18.7,0.1875,0.0,0,Over Forty,10853
12375.0,RENT,50000.0,4.7,0.1114,0.0,0,Under Forty,5708
20000.0,MORTGAGE,75000.0,9.66,0.1311,0.0,0,Under Forty,15085
20000.0,MORTGAGE,80000.0,20.58,0.1311,0.0,0,Under Forty,5677
20000.0,MORTGAGE,125000.0,12.12,0.1777,0.0,0,Over Forty,12283
5500.0,MORTGAGE,74000.0,34.62,0.1311,0.0,0,Under Forty,6014
6000.0,RENT,55000.0,10.84,0.158,0.0,1,Under Forty,7992
18000.0,RENT,85000.0,14.99,0.08900000000000001,0.0,0,Under Forty,10091
2800.0,RENT,13000.0,14.12,0.21,0.0,0,Under Forty,6623
1200.0,MORTGAGE,81000.0,13.0,0.079,0.0,0,Under Forty,7200
23325.0,RENT,52000.0,34.62,0.1727,0.0,0,Over Forty,8936
8400.0,RENT,80000.0,16.2,0.1311,0.0,1,Under Forty,9271
20000.0,RENT,63000.0,34.28,0.1727,0.0,0,Under Forty,14443
25000.0,MORTGAGE,90000.0,23.3,0.08900000000000001,0.0,0,Under Forty,8844
10000.0,RENT,103982.0,14.16,0.1311,0.0,0,Over Forty,8965
6400.0,MORTGAGE,170000.0,9.41,0.0762,0.0,0,Over Forty,9667
3000.0,RENT,23000.0,21.76,0.1905,0.0,0,Under Forty,5312
10000.0,MORTGAGE,70000.0,4.71,0.1311,0.0,0,Under Forty,11674
20000.0,MORTGAGE,110000.0,12.44,0.08900000000000001,0.0,0,Under Forty,8053
10000.0,MORTGAGE,82400.0,17.37,0.1311,0.0,0,Under Forty,10610
16000.0,MORTGAGE,289000.0,13.44,0.0603,0.0,0,Under Forty,9940
10000.0,RENT,45000.0,18.72,0.1311,0.0,0,Under Forty,5343
9900.0,MORTGAGE,30000.0,16.2,0.1409,0.0,0,Over Forty,6592
34000.0,MORTGAGE,116000.0,24.52,0.1114,0.0,0,Over Forty,9118
6000.0,MORTGAGE,100000.0,17.88,0.0603,0.0,0,Under Forty,9879
12000.0,MORTGAGE,191000.0,7.09,0.12119999999999999,0.0,0,Over Forty,9057
13000.0,MORTGAGE,64000.0,6.08,0.1114,0.0,0,Under Forty,9757
18000.0,MORTGAGE,151000.0,10.06,0.1311,0.0,0,Under Forty,9818
32000.0,RENT,75698.0,25.14,0.1433,0.0,0,Under Forty,13013
13000.0,MORTGAGE,65000.0,17.76,0.1531,0.0,0,Under Forty,6014
3000.0,MORTGAGE,87000.0,29.13,0.1875,0.0,0,Over Forty,14901
25000.0,MORTGAGE,62000.0,17.83,0.079,0.0,0,Under Forty,9027
5000.0,MORTGAGE,30000.0,21.88,0.1875,0.0,0,Under Forty,7992
15000.0,MORTGAGE,65000.0,10.38,0.18489999999999998,0.0,0,Under Forty,7749
15000.0,MORTGAGE,50000.0,21.6,0.1114,0.0,0,Over Forty,4919
12800.0,MORTGAGE,38000.0,23.21,0.1531,0.0,1,Over Forty,7657
2800.0,MORTGAGE,92000.0,28.43,0.12119999999999999,0.0,0,Under Forty,15692
6400.0,MORTGAGE,85000.0,15.02,0.12119999999999999,0.0,0,Over Forty,10579
20000.0,RENT,55000.0,13.9,0.1629,0.0,0,Over Forty,8022
4000.0,RENT,16000.0,17.1,0.21489999999999998,0.0,0,Under Forty,9453
19750.0,MORTGAGE,45000.0,32.43,0.079,0.0,0,Under Forty,7444
20000.0,MORTGAGE,73000.0,21.03,0.1777,0.0,0,Over Forty,10914
28000.0,RENT,126000.0,18.48,0.0762,0.0,0,Under Forty,9210
8400.0,MORTGAGE,157000.0,20.19,0.1727,0.0,0,Under Forty,11128
25000.0,MORTGAGE,94000.0,27.06,0.1433,0.0,0,Under Forty,6653
5600.0,RENT,68000.0,13.99,0.18489999999999998,0.0,0,Under Forty,7719
8450.0,MORTGAGE,39400.0,22.69,0.158,0.0,0,Under Forty,16576
12000.0,OWN,100000.0,7.98,0.0662,0.0,0,Under Forty,10702
9600.0,MORTGAGE,37000.0,26.41,0.12119999999999999,0.0,0,Under Forty,9667
6000.0,MORTGAGE,117000.0,23.35,0.0603,0.0,0,Over Forty,7719
4675.0,MORTGAGE,59600.0,20.72,0.12119999999999999,0.0,0,Over Forty,8479
28000.0,RENT,85000.0,11.83,0.1114,0.0,0,Under Forty,10032
3000.0,OWN,52000.0,13.5,0.12119999999999999,0.0,0,Under Forty,7992
14000.0,MORTGAGE,130000.0,12.01,0.08900000000000001,0.0,0,Under Forty,7900
25000.0,RENT,80000.0,14.1,0.1114,0.0,0,Under Forty,7566
8000.0,RENT,75000.0,17.47,0.158,0.0,0,Under Forty,5100
20000.0,MORTGAGE,120000.0,18.67,0.079,0.0,0,Under Forty,6105
13000.0,RENT,93000.0,5.58,0.1016,0.0,0,Under Forty,9149
11025.0,MORTGAGE,34784.0,25.18,0.12119999999999999,0.0,1,Under Forty,13928
4225.0,MORTGAGE,60000.0,9.94,0.12119999999999999,1.0,0,Under Forty,7079
16250.0,RENT,135000.0,12.02,0.08900000000000001,0.0,0,Under Forty,7414
12000.0,RENT,50000.0,17.21,0.1114,0.0,0,Under Forty,5892
28000.0,MORTGAGE,115000.0,28.16,0.1114,0.0,1,Under Forty,10305
